-8.345034013500722	19.170277045631785
-8.317367524120485	19.12385493523487
-8.289779182585011	19.07756395054122
-8.262268753484918	19.03140369655311
-8.234836002124858	18.985373779470912
-8.207480694521415	18.939473806689556
-8.180202597400868	18.89370338679478
-8.153001478197037	18.848062129559523
-8.125877105049138	18.802549645940317
-8.098829246799603	18.75716554807364
-8.07185767299195	18.711909449272326
-8.0449621538686	18.66678096402192
-8.018142460368818	18.62177970797721
-7.991398364126495	18.576905297958508
-7.9647296374680705	18.532157351948165
-7.938136053410404	18.487535489087005
-7.911617385658681	18.443039329670807
-7.885173408604284	18.398668495146723
-7.858803897322695	18.354422608109786
-7.83250862757144	18.31030129229942
-7.806287375787936	18.266304172595877
-7.780139919087493	18.222430875016833
-7.754066035261171	18.17868102671384
-7.728065502773743	18.135054255968857
-7.702138100761656	18.091550192190887
-7.676283609030947	18.04816846591244
-7.650501808055188	18.004908708786083
-7.624792478973489	17.96177055358111
-7.5991554035883935	17.918753634180014
-7.57359036436394	17.875857585575204
-7.54809714442355	17.833082043865492
-7.522675527548073	17.790426646252794
-7.497325298173734	17.747891031038698
-7.472046241390179	17.705474837621168
-7.44683814293841	17.66317770649111
-7.421700789208855	17.62099927922909
-7.396633967239356	17.578939198502
-7.371637464713184	17.5369971080597
-7.346711069957062	17.49517265273172
-7.321854571939219	17.453465478423972
-7.297067760267397	17.411875232115424
-7.27235042518694	17.370401561854887
-7.2477023575788015	17.32904411675768
-7.223123348957615	17.28780254700237
-7.198613191469735	17.246676503827523
-7.174171677891375	17.205665639528533
-7.14979860162659	17.164769607454275
-7.125493756705418	17.123988062003967
-7.101256937781943	17.08332065862393
-7.077087940132375	17.042767053804354
-7.052986559653182	17.002326905076185
-7.028952592859153	16.96199987100784
-7.004985836881544	16.921785611202143
-6.981086089466156	16.881683786293046
-6.957253148971472	16.841694057942558
-6.9334868143668045	16.801816088837594
-6.9097868852303845	16.76204954268679
-6.886153161747523	16.72239408421741
-6.862585444708766	16.68284937917225
-6.839083535508011	16.64341509430649
-6.815647236140678	16.604090897384612
-6.7922763492018925	16.56487645717735
-6.768970677884597	16.52577144345853
-6.7457300259777755	16.486775527002088
-6.722554197864594	16.447888379578945
-6.699442998520605	16.409109673954006
-6.676396233511929	16.370439083883088
-6.6534137089934235	16.33187628410987
-6.630495231706942	16.293420950362965
-6.607640608979451	16.255072759352746
-6.584849648721337	16.216831388768533
