0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0.13012328668419354	0.12663692765531356	0.11903886813160838	0.11349400353022233	0.1275023105425081	0.192190623862807	0.36200248079233
0.13737236297802413	0.1336735101767368	0.12563520955936713	0.11976565859613482	0.13452593297200294	0.20273789201931675	0.3817912371888139
0.14241204197506574	0.13856320637117012	0.1302167981906153	0.12411973583066166	0.13939928804377838	0.21005689378070158	0.3955098091840564
0.1464478300384029	0.14248043251550158	0.1338887783421351	0.12761102124707524	0.14330886827544553	0.21593724030563113	0.4065357925668816
0.1500867780261275	0.14601580387290936	0.13720613815198013	0.1307684128816378	0.14684864363090075	0.22127154045167083	0.41655123091481866
0.15360127802368484	0.14943332998447179	0.14041595295381212	0.13382637774490272	0.15028068099832753	0.22645065698095607	0.4262885576079751
0.1570928512825007	0.1528306822374545	0.14360890668679646	0.13687026818812567	0.15369948560824104	0.2316137125314121	0.43600535503992166
0.1605882221192341	0.15623304029709448	0.14680784679736325	0.13992107010730553	0.15712762871362285	0.23679263668286135	0.4457583383787294
0.1640850047213161	0.15963754373398462	0.15000955297822363	0.14297520179746803	0.16056043715485036	0.24197918162539298	0.4555296724252854
0.16757150233611584	0.16303246714894187	0.15320266691298232	0.14602151262504737	0.16398497295367995	0.247153163493274	0.46527983359135655
0.17103430615181853	0.166404545938603	0.15637450897221658	0.14904771354958762	0.1673871723287259	0.252293007024601	0.47496720399071113
0.17446118270113015	0.16974173616645605	0.15951362267346644	0.15204275447808754	0.17075445566636663	0.25737954417743547	0.4845550257215335
0.1778419713328739	0.17303406152050144	0.16261054462126492	0.15499753293472113	0.17407649173721507	0.26239709936954564	0.49401333738583003
0.18116862479231868	0.17627363360512258	0.16565780463504468	0.1579048759198095	0.17734515424544794	0.2673333794954509	0.503318686945372
0.18443498027361693	0.17945441839586054	0.16864969564697366	0.1607593103790151	0.1805542510977996	0.2721790424267418	0.5124532734856193
0.18763649397449647	0.18257197126608282	0.1715820180945324	0.16355681324953916	0.18369923564469276	0.2769272479025966	0.5214040727721241
0.19076994233870362	0.18562314164085372	0.174451797786454	0.16629453816801562	0.18677689415923637	0.28157317750145533	0.5301619129517439
0.19383322757719548	0.18860588106591356	0.17725710287131485	0.16897063846990204	0.18978514380347544	0.286113724904212	0.5387208794895941
0.19682508218280095	0.1915189531916444	0.1799967688270456	0.17158400272698435	0.19272273259568903	0.2905470396663931	0.5470774445281471
0.19974491675126863	0.19436178452260378	0.18267025704220535	0.17413411885493713	0.1955890853710222	0.2948722931848501	0.5552300207488283
0.20259269408984004	0.19713434103210545	0.18527753798573965	0.17662096192545146	0.19838417670922182	0.29908948579843525	0.5631785939925599
0.20536879271540687	0.1998369945905461	0.1878189649407098	0.1790448731206728	0.20110839407829328	0.30319923963378964	0.5709243294730083
0.20807394938310228	0.2024704666868691	0.19029522076315702	0.1814065086506979	0.20376248003275954	0.3072027109101141	0.578469404994876
0.21070916537471715	0.2050357367793205	0.1927072312938534	0.18370675678889187	0.20634743847097753	0.3111014480281606	0.5858167414911613
0.21327558715835396	0.20753392588950556	0.19505605568973117	0.1859466331068997	0.20886441662342134	0.31489721433464674	0.5929696671573412
0.21577455690426858	0.20996634576585993	0.1973429326307453	0.18812732449996059	0.2113147545153432	0.3185920618247701	0.5999320569268143
0.2182075271001949	0.21233441552270127	0.19956920170538667	0.1902501140027722	0.2136999001848027	0.32218820329178444	0.6067080901473692
0.2205760013464774	0.2146396040049343	0.20173624922679775	0.1923163291499685	0.21602135164860484	0.32568792581534933	0.6133020868054034
0.22288157290417476	0.2168834672077291	0.20384554330238752	0.19432737528139155	0.21828069420582139	0.329093645628653	0.6197186113349467
0.22512583740633535	0.2190675633202654	0.20589855398321089	0.196284659459145	0.22047951495432597	0.3324077807890184	0.625962231599472
0.22731043133567758	0.22119349013689796	0.2078967883871503	0.19818962389051625	0.22261944029778538	0.33563280677548296	0.6320376241112955
0.22943698047707467	0.22326283482004017	0.20984174341153397	0.20004370079378456	0.22470208515492862	0.33877118025456227	0.6379494297748708
0.23150712265417678	0.22527719616936573	0.21173492680959757	0.20184833264128738	0.22672907587045715	0.3418253743354355	0.6437023205883411
0.23352245854336806	0.2272381364531677	0.2135778116067826	0.2036049283832395	0.22870200067714228	0.3447978023351178	0.6493008554485652
0.23548461071571283	0.22914723936096168	0.21537189107834034	0.20531491639433663	0.230622469764757	0.3476909112308804	0.6547496568994587
0.23739511477735198	0.2310060033395858	0.21711857775464335	0.20697964741781505	0.23249200538501646	0.350507012025029	0.6600530903473592
0.2392555383435242	0.23281595816579015	0.21881931379706704	0.20860050063562466	0.2343121619515045	0.35324846513762	0.6652156146315558
0.2410673886513509	0.23457857453332762	0.22047548550206622	0.210178801628141	0.2360844332750799	0.35591753796887576	0.670241512726358
0.24283211737237553	0.2362952687411844	0.222088427712462	0.21171582658343627	0.23781025729829486	0.3585164120207743	0.675134905194678
0.24455122639817273	0.23796750622287183	0.22365952172072143	0.21321289624821044	0.23949112233257047	0.361047346053384	0.6799000586578238
0.24622604747948	0.23959658604637954	0.22518999164534942	0.21467118070188834	0.24112834649036557	0.36351233842981456	0.6845407475100046
0.24785802841464163	0.24118392071540634	0.22668116873560304	0.21609195267954337	0.24272336380409754	0.3659135646297835	0.6890610809149547
0.249448436955079	0.24273074679220652	0.22813421813281498	0.21747632580487625	0.24427742869838556	0.368252926046742	0.693464650031633
0.25099860676114716	0.2442383652218474	0.22955036573936768	0.21882547187849877	0.24579186124194433	0.3705324241095833	0.6977552350525149
0.25250980712105286	0.24570801407990026	0.2309307781369562	0.22014050591617784	0.24726791744425194	0.37275396269959143	0.7019364318517415
0.25398318433978934	0.24714081131677282	0.2322765085500073	0.2214224344085423	0.24870673087220363	0.3749192591692592	0.7060114838384446
0.2554200102976306	0.24853799751615394	0.2335887259025527	0.22267237458825712	0.2501095600081446	0.3770302210308531	0.7099839937135801
0.2568214251533886	0.24990068464448129	0.23486847779218814	0.22389132757989114	0.25147753238790965	0.3790885565604499	0.7138571877635006
0.258188465470027	0.25122988351373354	0.23611671639610596	0.22508020319171226	0.2528116725609664	0.38109581733952486	0.7176339962332797
0.25952231133941994	0.25252674506129524	0.23733452605256486	0.22624003768677392	0.25411314766758547	0.38305377179106304	0.7213177590092366
0.26082398681547403	0.2537922679056414	0.23852284745735117	0.22737172990741047	0.2553829699142377	0.38496395282667706	0.7249113710981202
0.26209443896873946	0.2550273755167363	0.23968255043837342	0.22847611089766093	0.2566220750687928	0.3868277771653874	0.7284175080195703
0.2633347558852934	0.25623312899991096	0.24081463459946081	0.22955413583619494	0.25783153883087434	0.3886468741375945	0.731839246878765
0.26454584760041805	0.257410415694245	0.24191993571771025	0.23060660321393125	0.2590122602923764	0.39042260482032054	0.7351791581287771
0.26572857387368937	0.2585600738729266	0.24299924331092146	0.2316342672783056	0.2601650886769612	0.3921562545446301	0.7384396691607386
0.26688396001292325	0.25968310335147227	0.24405349917642571	0.23263802789749002	0.2612910373157303	0.39384935780399344	0.7416236779155564
0.2680128099852545	0.2607802879733699	0.2450834415361464	0.2336185902792116	0.26239090018201633	0.3955031161029392	0.7447334535014885
