0.05	0.075	3.535	0.582	0.253
0.075	0.1	3.123	0.543	0.202
0.1	0.125	1.626	0.397	0.159
0.125	0.15	1.331	0.362	0.087
0.15	0.175	0.943	0.305	0.183
0.175	0.2	0.635	0.247	0.033
0.2	0.225	0.84	0.274	0.077
0.225	0.25	0.166	0.141	0.07
0.25	0.275	0.195	0.126	0.058
0.275	0.3	0.202	0.122	0.01
0.3	0.325	0.132	0.1	0.007
