0.08	0.09	3.798	0.025	0.054
0.09	0.1	3.144	0.023	0.045
0.1	0.11	2.649	0.02	0.034
0.11	0.12	2.294	0.017	0.03
0.12	0.14	1.843	0.013	0.022
0.14	0.16	1.405	0.011	0.016
0.16	0.18	1.095	0.01	0.012
0.18	0.2	0.8676	0.0085	0.0086
0.2	0.25	0.5881	0.0044	0.0063
0.25	0.3	0.3163	0.0029	0.0026
0.3	0.35	0.1368	0.0021	0.0017
