0.07	0.08	4.53	0.062	0.04
0.08	0.09	3.692	0.056	0.03
0.09	0.1	3.097	0.052	0.033
0.1	0.12	2.478	0.033	0.023
0.12	0.14	1.792	0.028	0.013
0.14	0.16	1.414	0.025	0.015
0.16	0.18	1.052	0.021	0.007
0.18	0.2	0.828	0.019	0.008
0.2	0.24	0.58	0.011	0.004
0.24	0.28	0.3513	0.0085	0.0019
0.28	0.32	0.2129	0.0068	0.0016
